0.0,-3.1314094121289044,144.0
0.0,-3.0848366789309507,144.0
0.0,-3.0385395240359432,144.0
0.0,-2.9925179474438819,144.0
0.0,-2.9467719491547677,144.0
0.0,-2.9013015291685993,144.0
0.0,-2.856106687485378,144.0
0.0,-2.8111874241051029,144.0
0.0,-2.7665437390277741,144.0
0.0,-2.7221756322533919,144.0
0.0,-2.6780831037819564,144.0
0.0,-2.6342661536134671,144.0
0.0,-2.5907247817479244,144.0
0.0,-2.547458988185328,144.0
0.0,-2.5044687729256778,144.0
0.0,-2.4617541359689747,144.0
0.0,-2.4193150773152179,144.0
0.0,-2.3771515969644073,144.0
0.0,-2.3352636949165433,144.0
0.0,-2.293651371171626,144.0
0.0,-2.2523146257296549,144.0
0.0,-2.2112534585906305,144.0
0.0,-2.1704678697545527,144.0
0.0,-2.1299578592214212,144.0
0.0,-2.0897234269912359,144.0
0.0,-2.0497645730639977,144.0
0.0,-2.0100812974397053,144.0
0.0,-1.9706736001183596,144.0
0.0,-1.9315414810999605,144.0
0.0,-1.8926849403845079,144.0
0.0,-1.8541039779720017,144.0
0.0,-1.8157985938624419,144.0
0.0,-1.7777687880558286,144.0
0.0,-1.7400145605521617,144.0
0.0,-1.7025359113514413,144.0
0.0,-1.6653328404536674,144.0
0.0,-1.6284053478588401,144.0
0.0,-1.5917534335669592,144.0
0.0,-1.5548259409721319,144.0
0.0,-1.5176228700743579,144.0
0.0,-1.4801442208736375,144.0
0.0,-1.4423899933699706,144.0
0.0,-1.4043601875633573,144.0
0.0,-1.3660548034537976,144.0
0.0,-1.3274738410412914,144.0
0.0,-1.2886173003258388,144.0
0.0,-1.2494851813074397,144.0
0.0,-1.2100774839860942,144.0
0.0,-1.1703942083618022,144.0
0.0,-1.1304353544345636,144.0
0.0,-1.0902009222043787,144.0
0.0,-1.0496909116712472,144.0
0.0,-1.008905322835169,144.0
0.0,-0.96784415569614446,144.0
0.0,-0.92650741025417338,144.0
0.0,-0.88489508650925608,144.0
0.0,-0.84300718446139211,144.0
0.0,-0.80084370411058203,144.0
0.0,-0.75840464545682518,144.0
0.0,-0.71569000850012154,144.0
0.0,-0.67269979324047191,144.0
0.0,-0.62943399967787539,144.0
0.0,-0.58589262781233287,144.0
0.0,-0.54207567764384368,144.0
0.0,-0.4979831491724081,144.0
0.0,-0.45361504239802586,144.0
0.0,-0.40897135732069712,144.0
0.0,-0.36405209394042198,144.0
